./UDPPingClient(Version:Version 1.30) pid:2385 Entered with 7 arguements
, server:192.168.2.1 service:6666 msgSize:1000 delay:1.000000, traceLevel:1 
./UDPPingClient(Version:Version 1.30) hdrSize (60) + msgSize (1000) is less than max allowed msg (64128) 
1572910123.302803,0.000808,0.478826,98000,98,98,0
1572910124.302983,0.000889,0.476415,99000,99,99,0
1572910125.302844,0.000783,0.473861,100000,100,100,0
1572910126.303236,0.000802,0.471409,101000,101,101,0
1572910127.302824,0.000792,0.468947,102000,102,102,0
1572910128.302568,0.000813,0.466466,103000,103,103,0
1572910129.302706,0.000906,0.464053,104000,104,104,0
1572910130.302749,0.000739,0.461565,105000,105,105,0
1572910131.303042,0.000909,0.459124,106000,106,106,0
1572910132.302710,0.000834,0.456682,107000,107,107,0
1572910133.305794,0.003957,0.457324,108000,108,108,0
1572910134.302696,0.000800,0.451693,109000,109,109,0
1572910135.303029,0.000913,0.449335,110000,110,110,0
1572910136.302901,0.000860,0.446812,111000,111,111,0
1572910137.302635,0.000881,0.444387,112000,112,112,0
1572910138.302873,0.000972,0.435405,113000,113,113,0
1572910139.302759,0.000873,0.414432,114000,114,114,0
1572910140.305794,0.003889,0.396504,115000,115,115,0
1572910141.303058,0.000877,0.372582,116000,116,116,0
1572910142.303044,0.001158,0.352840,117000,117,117,0
1572910143.303037,0.000908,0.334660,118000,118,118,0
1572910144.302881,0.001042,0.316985,119000,119,119,0
1572910145.302876,0.000863,0.298920,120000,120,120,0
1572910146.303418,0.000846,0.280977,121000,121,121,0
1572910147.302829,0.000859,0.263161,122000,122,122,0
1572910148.304271,0.002465,0.246901,123000,123,123,0
1572910149.303017,0.001051,0.227577,124000,124,124,0
1572910150.302966,0.001005,0.209635,125000,125,125,0
1572910151.303272,0.001083,0.191731,126000,126,126,0
1572910152.305821,0.003962,0.176838,127000,127,127,0
1572910153.305717,0.003790,0.158824,128000,128,128,0
1572910154.302780,0.000946,0.138046,129000,129,129,0
1572910155.302872,0.000825,0.120117,130000,130,130,0
1572910156.303344,0.001154,0.102525,131000,131,131,0
1572910157.303148,0.001036,0.084488,132000,132,132,0
1572910158.302837,0.000920,0.066563,133000,133,133,0
1572910159.305821,0.004061,0.051752,134000,134,134,0
1572910160.302857,0.000923,0.030788,135000,135,135,0
1572910161.303081,0.000861,0.012880,136000,136,136,0
1572910162.302689,0.000847,-0.005051,137000,137,137,0
1572910163.303297,0.001324,-0.022431,138000,138,138,0
1572910164.302843,0.001011,-0.040653,139000,139,139,0
1572910165.303041,0.001018,-0.058471,140000,140,140,0
1572910166.303025,0.000905,-0.076467,141000,141,141,0
1572910167.305790,0.003875,-0.091336,142000,142,142,0
1572910168.302840,0.001011,-0.112133,143000,143,143,0
1572910169.302731,0.000852,-0.130103,144000,144,144,0
1572910170.302672,0.000921,-0.147948,145000,145,145,0
1572910171.303607,0.001117,-0.165653,146000,146,146,0
1572910172.302776,0.000874,-0.183749,147000,147,147,0
1572910173.302656,0.000937,-0.201599,148000,148,148,0
1572910174.303111,0.000995,-0.219388,149000,149,149,0
1572910175.302800,0.000918,-0.237347,150000,150,150,0
1572910176.303122,0.000864,-0.255296,151000,151,151,0
1572910177.302784,0.000891,-0.273069,152000,152,152,0
1572910178.302807,0.000878,-0.290998,153000,153,153,0
1572910179.302850,0.000921,-0.308865,154000,154,154,0
1572910180.305754,0.003805,-0.323832,155000,155,155,0
1572910181.303074,0.000930,-0.344618,156000,156,156,0
1572910182.302971,0.000913,-0.362449,157000,157,157,0
1572910183.302824,0.000879,-0.380376,158000,158,158,0
1572910184.302611,0.000897,-0.398295,159000,159,159,0
1572910185.302504,0.000846,-0.402887,160000,160,160,0
1572910186.303096,0.000930,-0.402248,161000,161,161,0
1572910187.305774,0.003933,-0.398752,162000,162,162,0
1572910188.302673,0.000932,-0.401233,163000,163,163,0
1572910189.302819,0.000874,-0.400720,164000,164,164,0
1572910190.303211,0.000914,-0.400189,165000,165,165,0
1572910191.305686,0.003375,-0.397195,166000,166,166,0
1572910192.302798,0.000861,-0.399171,167000,167,167,0
1572910193.302530,0.000788,-0.398712,168000,168,168,0
1572910194.304776,0.002958,-0.395982,169000,169,169,0
1572910195.302597,0.000873,-0.397578,170000,170,170,0
1572910196.302973,0.000931,-0.397028,171000,171,171,0
1572910197.302751,0.000833,-0.396576,172000,172,172,0
1572910198.302712,0.000864,-0.395996,173000,173,173,0
1572910199.302688,0.000842,-0.395485,174000,174,174,0
1572910200.302892,0.000948,-0.394927,175000,175,175,0
1572910201.303154,0.000920,-0.394426,176000,176,176,0
1572910202.302725,0.000867,-0.394206,177000,177,177,0
1572910203.302717,0.000838,-0.394052,178000,178,178,0
1572910204.305799,0.003918,-0.390843,179000,179,179,0
1572910205.305794,0.003900,-0.390753,180000,180,180,0
1572910206.302934,0.000810,-0.393733,181000,181,181,0
1572910207.302623,0.000862,-0.384045,182000,182,182,0
1572910208.302885,0.000941,-0.372533,183000,183,183,0
1572910209.302755,0.000944,-0.361163,184000,184,184,0
1572910210.305850,0.003972,-0.346689,185000,185,185,0
1572910211.303071,0.000910,-0.338358,186000,186,186,0
1572910212.302711,0.000758,-0.327074,187000,187,187,0
1572910213.302867,0.000988,-0.315513,188000,188,188,0
1572910214.305818,0.004112,-0.300941,189000,189,189,0
1572910215.302677,0.000903,-0.292731,190000,190,190,0
1572910216.303123,0.000915,-0.281292,191000,191,191,0
1572910217.305876,0.004097,-0.266691,192000,192,192,0
1572910218.303269,0.001457,-0.257927,193000,193,193,0
1572910219.305884,0.003966,-0.244012,194000,194,194,0
1572910220.302968,0.001045,-0.235537,195000,195,195,0
1572910221.302904,0.001009,-0.224256,196000,196,196,0
1572910222.302862,0.000941,-0.212800,197000,197,197,0
1572910223.305855,0.003906,-0.198406,198000,198,198,0
1572910224.305082,0.003259,-0.187697,199000,199,199,0
1572910225.302702,0.000855,-0.178638,200000,200,200,0
1572910226.302999,0.000811,-0.167251,201000,201,201,0
1572910227.302764,0.000802,-0.155866,202000,202,202,0
1572910228.302619,0.000886,-0.144388,203000,203,203,0
1572910229.302611,0.000809,-0.133082,204000,204,204,0
1572910230.302804,0.000769,-0.121661,205000,205,205,0
1572910231.303010,0.000899,-0.110131,206000,206,206,0
1572910232.304979,0.003056,-0.096564,207000,207,207,0
1572910233.302698,0.000998,-0.087296,208000,208,208,0
1572910234.305791,0.003521,-0.073259,209000,209,209,0
1572910235.303006,0.001162,-0.064435,210000,210,210,0
1572910236.303215,0.001153,-0.052891,211000,211,211,0
1572910237.304128,0.001049,-0.041720,212000,212,212,0
1572910238.302879,0.000871,-0.030384,213000,213,213,0
1572910239.303493,0.000906,-0.018980,214000,214,214,0
1572910240.303016,0.000844,-0.007504,215000,215,215,0
1572910241.303294,0.000829,0.003881,216000,216,216,0
1572910242.302853,0.000854,0.015347,217000,217,217,0
1572910243.302932,0.000855,0.026722,218000,218,218,0
1572910244.302999,0.001011,0.038270,219000,219,219,0
1572910245.302977,0.000932,0.049556,220000,220,220,0
1572910246.303443,0.001008,0.061041,221000,221,221,0
1572910247.303159,0.000905,0.072469,222000,222,222,0
1572910248.305816,0.003796,0.086748,223000,223,223,0
1572910249.303208,0.000858,0.095164,224000,224,224,0
1572910250.302955,0.000839,0.106637,225000,225,225,0
1572910251.303501,0.000804,0.118038,226000,226,226,0
1572910252.303024,0.000856,0.129453,227000,227,227,0
1572910253.303393,0.000987,0.140835,228000,228,228,0
1572910254.305564,0.001911,0.153080,229000,229,229,0
1572910255.303303,0.001018,0.163699,230000,230,230,0
1572910256.303534,0.000810,0.175097,231000,231,231,0
1572910257.302841,0.000730,0.186416,232000,232,232,0
1572910258.302934,0.000937,0.189172,233000,233,233,0
1572910259.302961,0.000854,0.188683,234000,234,234,0
1572910260.304878,0.002663,0.190196,235000,235,235,0
1572910261.303404,0.000825,0.187915,236000,236,236,0
1572910262.303074,0.000790,0.187472,237000,237,237,0
1572910263.303118,0.000906,0.187160,238000,238,238,0
1572910264.303084,0.000847,0.186718,239000,239,239,0
1572910265.302965,0.000803,0.186261,240000,240,240,0
1572910266.303204,0.001059,0.186006,241000,241,241,0
1572910267.302481,0.000653,0.185193,242000,242,242,0
1572910268.302582,0.000669,0.181421,243000,243,243,0
1572910269.302811,0.000660,0.177621,244000,244,244,0
1572910270.302622,0.000906,0.174135,245000,245,245,0
1572910271.303378,0.001197,0.167135,246000,246,246,0
1572910272.302666,0.000845,0.158225,247000,247,247,0
1572910273.302899,0.000826,0.149362,248000,248,248,0
1572910274.302811,0.000836,0.140624,249000,249,249,0
1572910275.302822,0.000862,0.131832,250000,250,250,0
1572910276.303294,0.000899,0.123015,251000,251,251,0
1572910277.302996,0.000970,0.114124,252000,252,252,0
1572910278.303510,0.001055,0.105293,253000,253,253,0
1572910279.303071,0.001036,0.096483,254000,254,254,0
1572910280.303559,0.001346,0.087704,255000,255,255,0
1572910281.303527,0.001130,0.078847,256000,256,256,0
1572910282.303091,0.001036,0.070030,257000,257,257,0
1572910283.314383,0.012157,0.061461,258000,258,258,0
1572910284.303072,0.000986,0.052340,259000,259,259,0
1572910285.303051,0.000993,0.043586,260000,260,260,0
1572910286.303776,0.001232,0.034793,261000,261,261,0
1572910287.305673,0.003361,0.028377,262000,262,262,0
1572910288.303587,0.000926,0.017200,263000,263,263,0
1572910289.303807,0.001724,0.009086,264000,264,264,0
1572910290.303056,0.001015,-0.000423,265000,265,265,0
1572910291.303946,0.001036,-0.009247,266000,266,266,0
1572910292.309958,0.007915,-0.016508,267000,267,267,0
1572910293.303215,0.001067,-0.026796,268000,268,268,0
1572910294.303162,0.001132,-0.035622,269000,269,269,0
1572910295.303099,0.001068,-0.044494,270000,270,270,0
1572910296.303585,0.001087,-0.053290,271000,271,271,0
1572910297.303106,0.000898,-0.062273,272000,272,272,0
1572910298.310404,0.008302,-0.070915,273000,273,273,0
1572910299.302913,0.000941,-0.079859,274000,274,274,0
1572910300.302998,0.000929,-0.088630,275000,275,275,0
1572910301.325142,0.022819,-0.097184,276000,276,276,0
1572910302.303069,0.001043,-0.106154,277000,277,277,0
1572910303.313457,0.011276,-0.114984,278000,278,278,0
1572910304.303045,0.000977,-0.123791,279000,279,279,0
1572910305.302950,0.000967,-0.132634,280000,280,280,0
1572910306.303657,0.001105,-0.141417,281000,281,281,0
1572910307.303227,0.001090,-0.150171,282000,282,282,0
1572910308.302960,0.000977,-0.159057,283000,283,283,0
1572910309.303036,0.001016,-0.167834,284000,284,284,0
1572910310.303113,0.000957,-0.176687,285000,285,285,0
1572910311.303460,0.001194,-0.185495,286000,286,286,0
1572910312.303375,0.001145,-0.194288,287000,287,287,0
1572910313.303398,0.001235,-0.202864,288000,288,288,0
1572910314.303040,0.000942,-0.211890,289000,289,289,0
1572910315.303121,0.001061,-0.220739,290000,290,290,0
1572910316.325519,0.023084,-0.229540,291000,291,291,0
1572910317.303087,0.000962,-0.238365,292000,292,292,0
1572910318.303253,0.001098,-0.246965,293000,293,293,0
1572910319.306231,0.004198,-0.255940,294000,294,294,0
1572910320.304372,0.002048,-0.264780,295000,295,295,0
1572910321.303700,0.001279,-0.273497,296000,296,296,0
1572910322.303228,0.001059,-0.282475,297000,297,297,0
1572910323.302952,0.000923,-0.291304,298000,298,298,0
1572910324.309227,0.007217,-0.299898,299000,299,299,0
1572910325.303220,0.000963,-0.308839,300000,300,300,0
1572910326.303664,0.001024,-0.317653,301000,301,301,0
1572910327.303093,0.001051,-0.326428,302000,302,302,0
1572910328.303208,0.001074,-0.335258,303000,303,303,0

Current time: Mon Nov  4 18:32:09 2019
, Duration of the test: 302.775159 secs, mode: 0, number messages sent: 303, avg RTT: 0.001845, avg one way delay: -0.058717, avg loss rate: 0.000000, avg send rate: 1000.742600
